pollster,state,party,hypothetical,end_date,duration,numeric_grade,pollscore,transparency_score,candidate_name,pct
Big Data Poll,National,IND,TRUE,2023-12-18,2,1.1,0.2,7,Robert F. Kennedy,10.4
Big Data Poll,National,LIB,TRUE,2023-12-18,2,1.1,0.2,7,Lars Mapstead,2.6
Big Data Poll,National,IND,TRUE,2023-12-18,2,1.1,0.2,7,Cornel West,2.1
Big Data Poll,National,GRE,TRUE,2023-12-18,2,1.1,0.2,7,Jill Stein,1.2
Redfield & Wilton Strategies,National,DEM,TRUE,2023-12-08,0,1.8,0.4,9,Joe Biden,36
Redfield & Wilton Strategies,National,REP,TRUE,2023-12-08,0,1.8,0.4,9,Donald Trump,36
Redfield & Wilton Strategies,National,IND,TRUE,2023-12-08,0,1.8,0.4,9,Robert F. Kennedy,9
Redfield & Wilton Strategies,National,DEM,TRUE,2023-12-08,0,1.8,0.4,9,Joe Biden,38
Redfield & Wilton Strategies,National,REP,TRUE,2023-12-08,0,1.8,0.4,9,Donald Trump,43
Redfield & Wilton Strategies,National,IND,TRUE,2023-12-08,0,1.8,0.4,9,Robert F. Kennedy,9
PRRI,National,DEM,TRUE,2023-12-07,21,1.8,0.4,9,Joe Biden,47
PRRI,National,REP,TRUE,2023-12-07,21,1.8,0.4,9,Donald Trump,48
Big Village,National,DEM,TRUE,2023-12-03,6,1.2,1.7,7,Joe Biden,30.1
Big Village,National,REP,TRUE,2023-12-03,6,1.2,1.7,7,Donald Trump,37.9
Big Village,National,IND,TRUE,2023-12-03,6,1.2,1.7,7,Robert F. Kennedy,12.2
Big Village,National,IND,TRUE,2023-12-03,6,1.2,1.7,7,Cornel West,3
Big Village,National,DEM,TRUE,2023-12-03,6,1.2,1.7,7,Joe Biden,34
Big Village,National,REP,TRUE,2023-12-03,6,1.2,1.7,7,Donald Trump,39.8
Big Village,National,IND,TRUE,2023-12-03,6,1.2,1.7,7,Robert F. Kennedy,12.3
Big Village,National,IND,TRUE,2023-12-03,6,1.2,1.7,7,Cornel West,2.9
Big Village,National,DEM,TRUE,2023-12-03,6,1.2,1.7,7,Joe Biden,36.3
Big Village,National,REP,TRUE,2023-12-03,6,1.2,1.7,7,Donald Trump,41.8
Big Village,National,IND,TRUE,2023-12-03,6,1.2,1.7,7,Robert F. Kennedy,11.7
Big Village,National,IND,TRUE,2023-12-03,6,1.2,1.7,7,Cornel West,2.8
J.L. Partners,Arizona,DEM,TRUE,2023-12-01,4,1.6,0.2,6,Joe Biden,34
J.L. Partners,Arizona,REP,TRUE,2023-12-01,4,1.6,0.2,6,Donald Trump,39
J.L. Partners,Arizona,IND,TRUE,2023-12-01,4,1.6,0.2,6,Robert F. Kennedy,4
J.L. Partners,Arizona,IND,TRUE,2023-12-01,4,1.6,0.2,6,Cornel West,1
J.L. Partners,Arizona,DEM,TRUE,2023-12-01,4,1.6,0.2,6,Joe Biden,43
J.L. Partners,Arizona,REP,TRUE,2023-12-01,4,1.6,0.2,6,Donald Trump,48
J.L. Partners,Georgia,DEM,TRUE,2023-12-01,4,1.6,0.2,6,Joe Biden,36
J.L. Partners,Georgia,REP,TRUE,2023-12-01,4,1.6,0.2,6,Donald Trump,39
J.L. Partners,Georgia,IND,TRUE,2023-12-01,4,1.6,0.2,6,Robert F. Kennedy,2
J.L. Partners,Georgia,IND,TRUE,2023-12-01,4,1.6,0.2,6,Cornel West,1
J.L. Partners,Georgia,DEM,TRUE,2023-12-01,4,1.6,0.2,6,Joe Biden,44
J.L. Partners,Georgia,REP,TRUE,2023-12-01,4,1.6,0.2,6,Donald Trump,46
J.L. Partners,Wisconsin,DEM,TRUE,2023-12-01,4,1.6,0.2,6,Joe Biden,37
J.L. Partners,Wisconsin,REP,TRUE,2023-12-01,4,1.6,0.2,6,Donald Trump,32
J.L. Partners,Wisconsin,IND,TRUE,2023-12-01,4,1.6,0.2,6,Robert F. Kennedy,6
J.L. Partners,Wisconsin,IND,TRUE,2023-12-01,4,1.6,0.2,6,Cornel West,1
J.L. Partners,Wisconsin,GRE,TRUE,2023-12-01,4,1.6,0.2,6,Jill Stein,2
J.L. Partners,Wisconsin,DEM,TRUE,2023-12-01,4,1.6,0.2,6,Joe Biden,45
J.L. Partners,Wisconsin,REP,TRUE,2023-12-01,4,1.6,0.2,6,Donald Trump,41
Redfield & Wilton Strategies,Arizona,DEM,TRUE,2023-11-29,2,1.8,0.4,9,Joe Biden,33
Redfield & Wilton Strategies,Arizona,REP,TRUE,2023-11-29,2,1.8,0.4,9,Donald Trump,40
Redfield & Wilton Strategies,Arizona,IND,TRUE,2023-11-29,2,1.8,0.4,9,Robert F. Kennedy,10
Redfield & Wilton Strategies,Arizona,DEM,TRUE,2023-11-29,2,1.8,0.4,9,Joe Biden,34
Redfield & Wilton Strategies,Arizona,REP,TRUE,2023-11-29,2,1.8,0.4,9,Ron DeSantis,27
Redfield & Wilton Strategies,Arizona,IND,TRUE,2023-11-29,2,1.8,0.4,9,Robert F. Kennedy,17
Redfield & Wilton Strategies,Arizona,DEM,TRUE,2023-11-29,2,1.8,0.4,9,Joe Biden,33
Redfield & Wilton Strategies,Arizona,REP,TRUE,2023-11-29,2,1.8,0.4,9,Nikki Haley,25
Redfield & Wilton Strategies,Arizona,IND,TRUE,2023-11-29,2,1.8,0.4,9,Robert F. Kennedy,19
Redfield & Wilton Strategies,Florida,DEM,TRUE,2023-11-29,2,1.8,0.4,9,Joe Biden,34
Redfield & Wilton Strategies,Florida,REP,TRUE,2023-11-29,2,1.8,0.4,9,Donald Trump,44
Redfield & Wilton Strategies,Florida,IND,TRUE,2023-11-29,2,1.8,0.4,9,Robert F. Kennedy,9
Redfield & Wilton Strategies,Florida,DEM,TRUE,2023-11-29,2,1.8,0.4,9,Joe Biden,34
Redfield & Wilton Strategies,Florida,REP,TRUE,2023-11-29,2,1.8,0.4,9,Ron DeSantis,38
Redfield & Wilton Strategies,Florida,IND,TRUE,2023-11-29,2,1.8,0.4,9,Robert F. Kennedy,12
Redfield & Wilton Strategies,Florida,DEM,TRUE,2023-11-29,2,1.8,0.4,9,Joe Biden,32
Redfield & Wilton Strategies,Florida,REP,TRUE,2023-11-29,2,1.8,0.4,9,Nikki Haley,27
Redfield & Wilton Strategies,Florida,IND,TRUE,2023-11-29,2,1.8,0.4,9,Robert F. Kennedy,16
Redfield & Wilton Strategies,Georgia,DEM,TRUE,2023-11-29,2,1.8,0.4,9,Joe Biden,35
Redfield & Wilton Strategies,Georgia,REP,TRUE,2023-11-29,2,1.8,0.4,9,Donald Trump,45
Redfield & Wilton Strategies,Georgia,IND,TRUE,2023-11-29,2,1.8,0.4,9,Robert F. Kennedy,7
Redfield & Wilton Strategies,Georgia,DEM,TRUE,2023-11-29,2,1.8,0.4,9,Joe Biden,36
Redfield & Wilton Strategies,Georgia,REP,TRUE,2023-11-29,2,1.8,0.4,9,Ron DeSantis,34
Redfield & Wilton Strategies,Georgia,IND,TRUE,2023-11-29,2,1.8,0.4,9,Robert F. Kennedy,14
Redfield & Wilton Strategies,Georgia,DEM,TRUE,2023-11-29,2,1.8,0.4,9,Joe Biden,35
Redfield & Wilton Strategies,Georgia,REP,TRUE,2023-11-29,2,1.8,0.4,9,Nikki Haley,27
Redfield & Wilton Strategies,Georgia,IND,TRUE,2023-11-29,2,1.8,0.4,9,Robert F. Kennedy,17
Redfield & Wilton Strategies,Michigan,DEM,TRUE,2023-11-29,2,1.8,0.4,9,Joe Biden,38
Redfield & Wilton Strategies,Michigan,REP,TRUE,2023-11-29,2,1.8,0.4,9,Donald Trump,39
Redfield & Wilton Strategies,Michigan,IND,TRUE,2023-11-29,2,1.8,0.4,9,Robert F. Kennedy,9
Redfield & Wilton Strategies,Michigan,DEM,TRUE,2023-11-29,2,1.8,0.4,9,Joe Biden,39
Redfield & Wilton Strategies,Michigan,REP,TRUE,2023-11-29,2,1.8,0.4,9,Ron DeSantis,30
Redfield & Wilton Strategies,Michigan,IND,TRUE,2023-11-29,2,1.8,0.4,9,Robert F. Kennedy,13
Redfield & Wilton Strategies,Michigan,DEM,TRUE,2023-11-29,2,1.8,0.4,9,Joe Biden,37
Redfield & Wilton Strategies,Michigan,REP,TRUE,2023-11-29,2,1.8,0.4,9,Nikki Haley,25
Redfield & Wilton Strategies,Michigan,IND,TRUE,2023-11-29,2,1.8,0.4,9,Robert F. Kennedy,18
Redfield & Wilton Strategies,North Carolina,DEM,TRUE,2023-11-29,2,1.8,0.4,9,Joe Biden,35
Redfield & Wilton Strategies,North Carolina,REP,TRUE,2023-11-29,2,1.8,0.4,9,Donald Trump,44
Redfield & Wilton Strategies,North Carolina,IND,TRUE,2023-11-29,2,1.8,0.4,9,Robert F. Kennedy,8
Redfield & Wilton Strategies,North Carolina,DEM,TRUE,2023-11-29,2,1.8,0.4,9,Joe Biden,34
Redfield & Wilton Strategies,North Carolina,REP,TRUE,2023-11-29,2,1.8,0.4,9,Ron DeSantis,38
Redfield & Wilton Strategies,North Carolina,IND,TRUE,2023-11-29,2,1.8,0.4,9,Robert F. Kennedy,12
Redfield & Wilton Strategies,North Carolina,DEM,TRUE,2023-11-29,2,1.8,0.4,9,Joe Biden,33
Redfield & Wilton Strategies,North Carolina,REP,TRUE,2023-11-29,2,1.8,0.4,9,Nikki Haley,36
Redfield & Wilton Strategies,North Carolina,IND,TRUE,2023-11-29,2,1.8,0.4,9,Robert F. Kennedy,12
Redfield & Wilton Strategies,Pennsylvania,DEM,TRUE,2023-11-29,2,1.8,0.4,9,Joe Biden,37
Redfield & Wilton Strategies,Pennsylvania,REP,TRUE,2023-11-29,2,1.8,0.4,9,Donald Trump,44
Redfield & Wilton Strategies,Pennsylvania,IND,TRUE,2023-11-29,2,1.8,0.4,9,Robert F. Kennedy,7
Redfield & Wilton Strategies,Pennsylvania,DEM,TRUE,2023-11-29,2,1.8,0.4,9,Joe Biden,37
Redfield & Wilton Strategies,Pennsylvania,REP,TRUE,2023-11-29,2,1.8,0.4,9,Ron DeSantis,34
Redfield & Wilton Strategies,Pennsylvania,IND,TRUE,2023-11-29,2,1.8,0.4,9,Robert F. Kennedy,13
Redfield & Wilton Strategies,Pennsylvania,DEM,TRUE,2023-11-29,2,1.8,0.4,9,Joe Biden,36
Redfield & Wilton Strategies,Pennsylvania,REP,TRUE,2023-11-29,2,1.8,0.4,9,Nikki Haley,26
Redfield & Wilton Strategies,Pennsylvania,IND,TRUE,2023-11-29,2,1.8,0.4,9,Robert F. Kennedy,18
Big Data Poll,Wisconsin,DEM,TRUE,2023-11-23,5,1.1,0.2,7,Joe Biden,37.1
Big Data Poll,Wisconsin,REP,TRUE,2023-11-23,5,1.1,0.2,7,Donald Trump,38.6
Big Data Poll,Wisconsin,DEM,TRUE,2023-11-23,5,1.1,0.2,7,Joe Biden,39
Big Data Poll,Wisconsin,REP,TRUE,2023-11-23,5,1.1,0.2,7,Donald Trump,39
Big Data Poll,Wisconsin,DEM,TRUE,2023-11-23,5,1.1,0.2,7,Joe Biden,36.5
Big Data Poll,Wisconsin,REP,TRUE,2023-11-23,5,1.1,0.2,7,Donald Trump,38.7
Big Data Poll,Wisconsin,IND,TRUE,2023-11-23,5,1.1,0.2,7,Robert F. Kennedy,9.4
Big Data Poll,Wisconsin,DEM,TRUE,2023-11-23,5,1.1,0.2,7,Joe Biden,38.8
Big Data Poll,Wisconsin,REP,TRUE,2023-11-23,5,1.1,0.2,7,Donald Trump,39.2
Big Data Poll,Wisconsin,IND,TRUE,2023-11-23,5,1.1,0.2,7,Robert F. Kennedy,8.3
Big Data Poll,Wisconsin,DEM,TRUE,2023-11-23,5,1.1,0.2,7,Joe Biden,35.9
Big Data Poll,Wisconsin,REP,TRUE,2023-11-23,5,1.1,0.2,7,Donald Trump,39.4
Big Data Poll,Wisconsin,IND,TRUE,2023-11-23,5,1.1,0.2,7,Robert F. Kennedy,10.3
Big Data Poll,Wisconsin,IND,TRUE,2023-11-23,5,1.1,0.2,7,Cornel West,1.7
Big Data Poll,Wisconsin,GRE,TRUE,2023-11-23,5,1.1,0.2,7,Jill Stein,0.5
Big Data Poll,Wisconsin,DEM,TRUE,2023-11-23,5,1.1,0.2,7,Joe Biden,37.7
Big Data Poll,Wisconsin,REP,TRUE,2023-11-23,5,1.1,0.2,7,Donald Trump,40
Big Data Poll,Wisconsin,IND,TRUE,2023-11-23,5,1.1,0.2,7,Robert F. Kennedy,9.6
Big Data Poll,Wisconsin,IND,TRUE,2023-11-23,5,1.1,0.2,7,Cornel West,1.8
Big Data Poll,Wisconsin,GRE,TRUE,2023-11-23,5,1.1,0.2,7,Jill Stein,0.4
Big Data Poll,Minnesota,DEM,TRUE,2023-11-23,5,1.1,0.2,7,Joe Biden,36.6
Big Data Poll,Minnesota,REP,TRUE,2023-11-23,5,1.1,0.2,7,Donald Trump,37.8
Big Data Poll,Minnesota,DEM,TRUE,2023-11-23,5,1.1,0.2,7,Joe Biden,39
Big Data Poll,Minnesota,REP,TRUE,2023-11-23,5,1.1,0.2,7,Donald Trump,38.6
Big Data Poll,Minnesota,DEM,TRUE,2023-11-23,5,1.1,0.2,7,Joe Biden,35.3
Big Data Poll,Minnesota,REP,TRUE,2023-11-23,5,1.1,0.2,7,Donald Trump,34.3
Big Data Poll,Minnesota,IND,TRUE,2023-11-23,5,1.1,0.2,7,Robert F. Kennedy,9
Big Data Poll,Minnesota,DEM,TRUE,2023-11-23,5,1.1,0.2,7,Joe Biden,37.9
Big Data Poll,Minnesota,REP,TRUE,2023-11-23,5,1.1,0.2,7,Donald Trump,35.6
Big Data Poll,Minnesota,IND,TRUE,2023-11-23,5,1.1,0.2,7,Robert F. Kennedy,8.8
Big Data Poll,Minnesota,DEM,TRUE,2023-11-23,5,1.1,0.2,7,Joe Biden,34.6
Big Data Poll,Minnesota,REP,TRUE,2023-11-23,5,1.1,0.2,7,Donald Trump,36.1
Big Data Poll,Minnesota,IND,TRUE,2023-11-23,5,1.1,0.2,7,Robert F. Kennedy,8.4
Big Data Poll,Minnesota,IND,TRUE,2023-11-23,5,1.1,0.2,7,Cornel West,1.9
Big Data Poll,Minnesota,GRE,TRUE,2023-11-23,5,1.1,0.2,7,Jill Stein,2.1
Big Data Poll,Minnesota,DEM,TRUE,2023-11-23,5,1.1,0.2,7,Joe Biden,37.2
Big Data Poll,Minnesota,REP,TRUE,2023-11-23,5,1.1,0.2,7,Donald Trump,36.9
Big Data Poll,Minnesota,IND,TRUE,2023-11-23,5,1.1,0.2,7,Robert F. Kennedy,8.5
Big Data Poll,Minnesota,IND,TRUE,2023-11-23,5,1.1,0.2,7,Cornel West,2
Big Data Poll,Minnesota,GRE,TRUE,2023-11-23,5,1.1,0.2,7,Jill Stein,1.8
McLaughlin,National,DEM,TRUE,2023-11-20,4,0.5,1.6,4,Joe Biden,43
McLaughlin,National,REP,TRUE,2023-11-20,4,0.5,1.6,4,Donald Trump,49
McLaughlin,National,DEM,FALSE,2023-11-20,4,0.5,1.6,4,Kamala Harris,40
McLaughlin,National,REP,FALSE,2023-11-20,4,0.5,1.6,4,Donald Trump,51
McLaughlin,National,DEM,TRUE,2023-11-20,4,0.5,1.6,4,Joe Biden,32
McLaughlin,National,REP,TRUE,2023-11-20,4,0.5,1.6,4,Donald Trump,36
McLaughlin,National,IND,TRUE,2023-11-20,4,0.5,1.6,4,Robert F. Kennedy,12
McLaughlin,National,IND,TRUE,2023-11-20,4,0.5,1.6,4,Cornel West,4
McLaughlin,National,IND,TRUE,2023-11-20,4,0.5,1.6,4,"Joe Manchin, III",3
McLaughlin,National,GRE,TRUE,2023-11-20,4,0.5,1.6,4,Jill Stein,2
Tulchin Research,Arizona,DEM,TRUE,2023-11-20,7,0.9,0.3,3,Joe Biden,42
Tulchin Research,Arizona,REP,TRUE,2023-11-20,7,0.9,0.3,3,Donald Trump,42
NORC,National,DEM,TRUE,2023-11-20,12,2,0.2,7,Joe Biden,46
NORC,National,REP,TRUE,2023-11-20,12,2,0.2,7,Donald Trump,36
Big Data Poll,Ohio,DEM,TRUE,2023-11-19,3,1.1,0.2,7,Joe Biden,29.6
Big Data Poll,Ohio,REP,TRUE,2023-11-19,3,1.1,0.2,7,Donald Trump,43.2
Big Data Poll,Ohio,DEM,TRUE,2023-11-19,3,1.1,0.2,7,Joe Biden,31.8
Big Data Poll,Ohio,REP,TRUE,2023-11-19,3,1.1,0.2,7,Donald Trump,44.3
Big Data Poll,Ohio,DEM,TRUE,2023-11-19,3,1.1,0.2,7,Joe Biden,27.7
Big Data Poll,Ohio,REP,TRUE,2023-11-19,3,1.1,0.2,7,Donald Trump,42.2
Big Data Poll,Ohio,IND,TRUE,2023-11-19,3,1.1,0.2,7,Robert F. Kennedy,8.8
Big Data Poll,Ohio,DEM,TRUE,2023-11-19,3,1.1,0.2,7,Joe Biden,29.8
Big Data Poll,Ohio,REP,TRUE,2023-11-19,3,1.1,0.2,7,Donald Trump,43.1
Big Data Poll,Ohio,IND,TRUE,2023-11-19,3,1.1,0.2,7,Robert F. Kennedy,8.9
Big Data Poll,Ohio,DEM,TRUE,2023-11-19,3,1.1,0.2,7,Joe Biden,27.8
Big Data Poll,Ohio,REP,TRUE,2023-11-19,3,1.1,0.2,7,Donald Trump,42.8
Big Data Poll,Ohio,IND,TRUE,2023-11-19,3,1.1,0.2,7,Robert F. Kennedy,9.5
Big Data Poll,Ohio,IND,TRUE,2023-11-19,3,1.1,0.2,7,Cornel West,1
Big Data Poll,Ohio,GRE,TRUE,2023-11-19,3,1.1,0.2,7,Jill Stein,1.2
Big Data Poll,Ohio,DEM,TRUE,2023-11-19,3,1.1,0.2,7,Joe Biden,29.9
Big Data Poll,Ohio,REP,TRUE,2023-11-19,3,1.1,0.2,7,Donald Trump,44
Big Data Poll,Ohio,IND,TRUE,2023-11-19,3,1.1,0.2,7,Robert F. Kennedy,9.5
Big Data Poll,Ohio,IND,TRUE,2023-11-19,3,1.1,0.2,7,Cornel West,1
Big Data Poll,Ohio,GRE,TRUE,2023-11-19,3,1.1,0.2,7,Jill Stein,1
Big Data Poll,Michigan,DEM,TRUE,2023-11-19,3,1.1,0.2,7,Joe Biden,36
Big Data Poll,Michigan,REP,TRUE,2023-11-19,3,1.1,0.2,7,Donald Trump,40.7
Big Data Poll,Michigan,DEM,TRUE,2023-11-19,3,1.1,0.2,7,Joe Biden,37.1
Big Data Poll,Michigan,REP,TRUE,2023-11-19,3,1.1,0.2,7,Donald Trump,42.1
Big Data Poll,Michigan,DEM,TRUE,2023-11-19,3,1.1,0.2,7,Joe Biden,35.1
Big Data Poll,Michigan,REP,TRUE,2023-11-19,3,1.1,0.2,7,Donald Trump,39.9
Big Data Poll,Michigan,IND,TRUE,2023-11-19,3,1.1,0.2,7,Robert F. Kennedy,8.6
Big Data Poll,Michigan,DEM,TRUE,2023-11-19,3,1.1,0.2,7,Joe Biden,36
Big Data Poll,Michigan,REP,TRUE,2023-11-19,3,1.1,0.2,7,Donald Trump,41.4
Big Data Poll,Michigan,IND,TRUE,2023-11-19,3,1.1,0.2,7,Robert F. Kennedy,8.4
Big Data Poll,Michigan,DEM,TRUE,2023-11-19,3,1.1,0.2,7,Joe Biden,36.2
Big Data Poll,Michigan,REP,TRUE,2023-11-19,3,1.1,0.2,7,Donald Trump,39.2
Big Data Poll,Michigan,IND,TRUE,2023-11-19,3,1.1,0.2,7,Robert F. Kennedy,9.3
Big Data Poll,Michigan,IND,TRUE,2023-11-19,3,1.1,0.2,7,Cornel West,1.4
Big Data Poll,Michigan,GRE,TRUE,2023-11-19,3,1.1,0.2,7,Jill Stein,1.2
Big Data Poll,Michigan,DEM,TRUE,2023-11-19,3,1.1,0.2,7,Joe Biden,37.2
Big Data Poll,Michigan,REP,TRUE,2023-11-19,3,1.1,0.2,7,Donald Trump,40.6
Big Data Poll,Michigan,IND,TRUE,2023-11-19,3,1.1,0.2,7,Robert F. Kennedy,9.2
Big Data Poll,Michigan,IND,TRUE,2023-11-19,3,1.1,0.2,7,Cornel West,1.2
Big Data Poll,Michigan,GRE,TRUE,2023-11-19,3,1.1,0.2,7,Jill Stein,1.2
Big Data Poll,Pennsylvania,DEM,TRUE,2023-11-19,3,1.1,0.2,7,Joe Biden,37
Big Data Poll,Pennsylvania,REP,TRUE,2023-11-19,3,1.1,0.2,7,Donald Trump,40.5
Big Data Poll,Pennsylvania,DEM,TRUE,2023-11-19,3,1.1,0.2,7,Joe Biden,38.9
Big Data Poll,Pennsylvania,REP,TRUE,2023-11-19,3,1.1,0.2,7,Donald Trump,41.3
Big Data Poll,Pennsylvania,DEM,TRUE,2023-11-19,3,1.1,0.2,7,Joe Biden,36
Big Data Poll,Pennsylvania,REP,TRUE,2023-11-19,3,1.1,0.2,7,Donald Trump,39.9
Big Data Poll,Pennsylvania,IND,TRUE,2023-11-19,3,1.1,0.2,7,Robert F. Kennedy,7.7
Big Data Poll,Pennsylvania,DEM,TRUE,2023-11-19,3,1.1,0.2,7,Joe Biden,37.8
Big Data Poll,Pennsylvania,REP,TRUE,2023-11-19,3,1.1,0.2,7,Donald Trump,40.8
Big Data Poll,Pennsylvania,IND,TRUE,2023-11-19,3,1.1,0.2,7,Robert F. Kennedy,7.6
Big Data Poll,Pennsylvania,DEM,TRUE,2023-11-19,3,1.1,0.2,7,Joe Biden,35.4
Big Data Poll,Pennsylvania,REP,TRUE,2023-11-19,3,1.1,0.2,7,Donald Trump,40.1
Big Data Poll,Pennsylvania,IND,TRUE,2023-11-19,3,1.1,0.2,7,Robert F. Kennedy,8.6
Big Data Poll,Pennsylvania,IND,TRUE,2023-11-19,3,1.1,0.2,7,Cornel West,1
Big Data Poll,Pennsylvania,GRE,TRUE,2023-11-19,3,1.1,0.2,7,Jill Stein,1.2
Big Data Poll,Pennsylvania,DEM,TRUE,2023-11-19,3,1.1,0.2,7,Joe Biden,37.3
Big Data Poll,Pennsylvania,REP,TRUE,2023-11-19,3,1.1,0.2,7,Donald Trump,40.9
Big Data Poll,Pennsylvania,IND,TRUE,2023-11-19,3,1.1,0.2,7,Robert F. Kennedy,8.6
Big Data Poll,Pennsylvania,IND,TRUE,2023-11-19,3,1.1,0.2,7,Cornel West,1.1
Big Data Poll,Pennsylvania,GRE,TRUE,2023-11-19,3,1.1,0.2,7,Jill Stein,1.3
Embold Research,Minnesota,DEM,TRUE,2023-11-17,3,1.4,0.6,6,Joe Biden,45
Embold Research,Minnesota,REP,TRUE,2023-11-17,3,1.4,0.6,6,Donald Trump,42
Meredith College,North Carolina,DEM,TRUE,2023-11-05,4,1.6,0.3,8,Joe Biden,40
Meredith College,North Carolina,REP,TRUE,2023-11-05,4,1.6,0.3,8,Donald Trump,39
Big Village,National,DEM,TRUE,2023-11-05,6,1.2,1.7,7,Joe Biden,37.1
Big Village,National,REP,TRUE,2023-11-05,6,1.2,1.7,7,Donald Trump,40.1
Big Village,National,IND,TRUE,2023-11-05,6,1.2,1.7,7,Robert F. Kennedy,12.4
Big Village,National,IND,TRUE,2023-11-05,6,1.2,1.7,7,Cornel West,1.7
Big Village,National,DEM,TRUE,2023-11-05,6,1.2,1.7,7,Joe Biden,29.4
Big Village,National,REP,TRUE,2023-11-05,6,1.2,1.7,7,Donald Trump,37.1
Big Village,National,IND,TRUE,2023-11-05,6,1.2,1.7,7,Robert F. Kennedy,12.9
Big Village,National,IND,TRUE,2023-11-05,6,1.2,1.7,7,Cornel West,2
Big Village,National,DEM,TRUE,2023-11-05,6,1.2,1.7,7,Joe Biden,34.2
Big Village,National,REP,TRUE,2023-11-05,6,1.2,1.7,7,Donald Trump,39.1
Big Village,National,IND,TRUE,2023-11-05,6,1.2,1.7,7,Robert F. Kennedy,13.3
Big Village,National,IND,TRUE,2023-11-05,6,1.2,1.7,7,Cornel West,1.9
Digital Research,Maine,DEM,TRUE,2023-11-02,30,1.4,0.2,3,Joe Biden,36
Digital Research,Maine,REP,TRUE,2023-11-02,30,1.4,0.2,3,Donald Trump,35
Digital Research,Maine CD-1,DEM,TRUE,2023-11-02,30,1.4,0.2,3,Joe Biden,43
Digital Research,Maine CD-1,REP,TRUE,2023-11-02,30,1.4,0.2,3,Donald Trump,27
Digital Research,Maine CD-2,DEM,TRUE,2023-11-02,30,1.4,0.2,3,Joe Biden,28
Digital Research,Maine CD-2,REP,TRUE,2023-11-02,30,1.4,0.2,3,Donald Trump,42
Redfield & Wilton Strategies,National,DEM,TRUE,2023-10-29,0,1.8,0.4,9,Joe Biden,33
Redfield & Wilton Strategies,National,REP,TRUE,2023-10-29,0,1.8,0.4,9,Donald Trump,35
Redfield & Wilton Strategies,National,IND,TRUE,2023-10-29,0,1.8,0.4,9,Robert F. Kennedy,10
Redfield & Wilton Strategies,National,DEM,TRUE,2023-10-29,0,1.8,0.4,9,Joe Biden,38
Redfield & Wilton Strategies,National,REP,TRUE,2023-10-29,0,1.8,0.4,9,Donald Trump,40
Redfield & Wilton Strategies,National,IND,TRUE,2023-10-29,0,1.8,0.4,9,Robert F. Kennedy,10
McLaughlin,National,DEM,TRUE,2023-10-24,5,0.5,1.6,4,Joe Biden,43
McLaughlin,National,REP,TRUE,2023-10-24,5,0.5,1.6,4,Donald Trump,48
McLaughlin,National,DEM,FALSE,2023-10-24,5,0.5,1.6,4,Kamala Harris,42
McLaughlin,National,REP,FALSE,2023-10-24,5,0.5,1.6,4,Donald Trump,50
McLaughlin,National,DEM,TRUE,2023-10-24,5,0.5,1.6,4,Joe Biden,37
McLaughlin,National,REP,TRUE,2023-10-24,5,0.5,1.6,4,Donald Trump,39
McLaughlin,National,IND,TRUE,2023-10-24,5,0.5,1.6,4,Robert F. Kennedy,14
McLaughlin,National,DEM,TRUE,2023-10-24,5,0.5,1.6,4,Joe Biden,35
McLaughlin,National,REP,TRUE,2023-10-24,5,0.5,1.6,4,Donald Trump,38
McLaughlin,National,IND,TRUE,2023-10-24,5,0.5,1.6,4,Robert F. Kennedy,12
McLaughlin,National,IND,TRUE,2023-10-24,5,0.5,1.6,4,Cornel West,2
Ohio Northern University Institute for Civics and Public Policy,Ohio,DEM,TRUE,2023-10-19,3,1.5,0.2,6,Joe Biden,40
Ohio Northern University Institute for Civics and Public Policy,Ohio,REP,TRUE,2023-10-19,3,1.5,0.2,6,Donald Trump,45
Ohio Northern University Institute for Civics and Public Policy,Ohio,DEM,TRUE,2023-10-19,3,1.5,0.2,6,Joe Biden,41
Ohio Northern University Institute for Civics and Public Policy,Ohio,REP,TRUE,2023-10-19,3,1.5,0.2,6,Ron DeSantis,38
Ohio Northern University Institute for Civics and Public Policy,Ohio,DEM,TRUE,2023-10-19,3,1.5,0.2,6,Joe Biden,38
Ohio Northern University Institute for Civics and Public Policy,Ohio,REP,TRUE,2023-10-19,3,1.5,0.2,6,Mike Pence,38
Ohio Northern University Institute for Civics and Public Policy,Ohio,DEM,TRUE,2023-10-19,3,1.5,0.2,6,Joe Biden,36
Ohio Northern University Institute for Civics and Public Policy,Ohio,REP,TRUE,2023-10-19,3,1.5,0.2,6,Nikki Haley,34
Ohio Northern University Institute for Civics and Public Policy,Ohio,DEM,TRUE,2023-10-19,3,1.5,0.2,6,Joe Biden,35
Ohio Northern University Institute for Civics and Public Policy,Ohio,REP,TRUE,2023-10-19,3,1.5,0.2,6,Donald Trump,42
Ohio Northern University Institute for Civics and Public Policy,Ohio,IND,TRUE,2023-10-19,3,1.5,0.2,6,Robert F. Kennedy,11
Premise,National,DEM,TRUE,2023-10-16,5,1.9,0.1,8,Joe Biden,37
Premise,National,REP,TRUE,2023-10-16,5,1.9,0.1,8,Donald Trump,43
Premise,National,DEM,TRUE,2023-10-16,5,1.9,0.1,8,Joe Biden,41
Premise,National,REP,TRUE,2023-10-16,5,1.9,0.1,8,Donald Trump,44
Premise,National,DEM,TRUE,2023-10-16,5,1.9,0.1,8,Joe Biden,36
